instance_index,topology_type,family,B,H,n_nodes,n_edges,J_star,allocation_spearman_centrality,allocation_efficiency_score,budget_concentration,budget_active
731,mesh_3x2,mesh,6.73,25,6,14,0.0,0.2721655269759087,0.10678210678201001,0.38079024792161564,True
732,mesh_3x3,mesh,19.99,22,9,24,0.7782715522636883,0.7671932182792478,0.12423577640953258,0.04560103285671033,True
733,er_n9_p0.34,er,8.27,12,9,26,0.7843288441783189,0.8017837257372733,0.3177475860887578,0.3033163579506673,True
734,er_n9_p0.44,er,14.75,6,9,29,0.030789028955261824,0.555936987495826,0.1374641841866748,0.09347753002284488,True
735,er_n9_p0.34,er,9.22,9,9,21,0.5678192759452466,0.1797866299901979,0.24265621896821224,0.22873417881277902,True
736,mesh_2x5,mesh,17.95,24,10,26,0.8980182347445338,0.4296500391227069,0.23114687791426083,0.13032467169558798,True
737,er_n7_p0.33,er,10.49,18,7,16,0.7489432231404454,0.49999999999999994,0.09449173794342942,0.1031029501958007,True
738,mesh_3x3,mesh,15.62,17,9,24,0.7899670156998364,0.6174969805662238,0.11694918457400426,0.06806390318896291,True
739,er_n4_p0.4,er,7.71,8,4,7,0.08324066858761632,0.0,0.0,0.0,True
740,mesh_2x3,mesh,3.48,24,6,14,0.0,0.5443310539518174,0.20717403164201412,0.24538470234995774,True
741,mesh_2x3,mesh,12.18,19,6,14,0.17581980944020234,0.3333333333333333,0.14112426035498973,0.05585607633874391,True
742,mesh_2x3,mesh,7.15,17,6,14,0.0,0.0,0.0,0.0,True
743,sp_sp6,sp,18.55,7,8,8,0.9839782687968328,-0.21251185925162072,0.19686740653878668,0.11740599161595228,True
744,mesh_2x5,mesh,2.69,22,10,26,0.9671275753515585,0.0,0.18058123679455132,0.14890311084995098,True
745,sp_sp5,sp,21.78,19,7,8,0.9999999999910307,0.0,0.0,0.0,True
746,sp_sp7,sp,18.32,14,9,10,0.9997308889308684,0.11157311356586717,0.1546851760039344,0.0909657177728611,True
747,er_n10_p0.32,er,9.1,9,10,25,0.05418550203111852,0.20619652471058067,0.18526426270983132,0.1908955303225604,True
748,er_n9_p0.32,er,18.97,17,9,23,0.9971508962691014,-0.41206550425627697,0.06585211898726999,0.18647159771796468,True
749,sp_sp5,sp,8.06,18,7,10,0.7401811344872277,0.0,0.1111111111110391,0.2450106698825976,True
750,er_n8_p0.35,er,13.78,13,8,24,0.7778068675455603,0.3714285714285715,0.1577695699563508,0.05046409072593207,True
751,sp_sp2,sp,4.48,18,4,5,0.0,0.9999999999999999,0.4999999999990726,0.4999999999990726,True
752,sp_sp8,sp,45.12,15,10,12,0.9999996858181551,0.28306925853614895,0.05253120849932846,0.04725488837994787,True
753,sp_sp5,sp,6.26,13,7,9,0.0,-0.36273812505500586,0.19047619047590933,0.3999999999994096,True
754,sp_sp4,sp,11.56,14,6,7,0.7435817075723081,0.39999999999999997,0.22169681659008134,0.1464525450959156,True
755,er_n8_p0.44,er,8.54,13,8,22,0.4831776585526742,0.6172133998483676,0.2145018726590858,0.18822379115171853,True
756,mesh_3x2,mesh,14.03,19,6,14,0.9680363984238332,0.632455532033676,0.20249045815121938,0.16128991898116637,True
757,sp_sp2,sp,35.71,6,4,3,0.9503264258945708,0.0,0.0,0.0,True
758,er_n5_p0.34,er,15.35,5,4,6,0.67232,0.0,0.0,0.0,True
759,mesh_3x3,mesh,8.34,18,9,24,0.4779982710876371,0.47809144373375745,0.18105951773069698,0.22080048359600524,True
760,er_n9_p0.42,er,2.11,6,9,31,0.32155079172542766,0.504524979109513,0.18629590551064443,0.15294789788624905,True
761,sp_sp2,sp,5.07,15,4,5,0.0,0.0,0.0,0.0,True
762,er_n6_p0.4,er,14.37,12,6,13,0.6021750470050241,-0.632455532033676,0.06855666035349782,0.2522486121233994,True
763,sp_sp3,sp,11.76,5,5,5,0.9834648538127823,1.0,0.29721007703501795,0.24187926288298292,True
764,sp_sp7,sp,21.88,19,9,13,0.9973205623649142,0.8114408259335795,0.14524280377935753,0.09526313484732392,True
765,er_n6_p0.4,er,29.86,5,5,9,0.2815786276618242,0.0,0.0,0.0,True
766,er_n4_p0.41,er,20.34,7,4,5,0.9912557584721501,0.0,0.0,0.0,True
767,mesh_3x2,mesh,4.12,22,6,14,0.0,-0.3333333333333333,0.08333333333318789,0.4330127018914637,True
768,sp_sp10,sp,20.8,20,12,14,0.9999979616455139,0.298786042326361,0.1736344545896992,0.14181905838097628,True
769,sp_sp6,sp,19.99,17,8,9,0.9998392581557343,0.1449427589131121,0.13035856904138357,0.0756326706594279,True
770,er_n4_p0.43,er,24.74,17,4,6,0.3158418126321009,0.0,0.0,0.0,True
771,sp_sp6,sp,17.09,19,8,9,0.999054119291667,0.802377419802878,0.2812849985262798,0.1673430820720716,True
772,sp_sp9,sp,40.52,14,11,11,0.9999999999998284,0.6909680997968828,0.13605341246288816,0.05972414463580767,True
773,mesh_2x4,mesh,7.42,22,8,20,0.0,-0.48000000000000004,0.06103286384972594,0.24997652291108854,True
774,sp_sp9,sp,43.53,17,11,13,0.9999988941547564,0.552344770738994,0.04110366168127427,0.011254712024660628,True
775,er_n7_p0.43,er,9.85,8,7,17,0.04122560083251478,-0.5526315789473686,0.12720840790798357,0.24496285854580138,True
776,mesh_2x3,mesh,3.93,15,6,14,0.0,0.2721655269759087,0.189102564102455,0.2558487441469691,True
777,er_n9_p0.33,er,16.6,16,9,24,0.6105940171998275,0.03571428571428572,0.07903068267889495,0.060606419575170184,True
778,er_n5_p0.35,er,12.95,12,5,11,0.7530095964347376,0.8660254037844387,0.16758128282285956,0.02628649744186991,True
779,er_n4_p0.4,er,15.22,6,4,5,0.6845281820818502,0.0,0.0,0.0,True
780,sp_sp6,sp,54.98,5,8,9,0.9730770967039375,0.0,0.0,0.0,True
781,er_n7_p0.43,er,21.78,11,7,21,0.8267059799713099,-0.8944271909999159,0.09948267641929896,0.10003198152120461,True
782,mesh_2x3,mesh,7.59,22,6,14,0.5428566852073895,0.2721655269759087,0.2079834619054709,0.25000195855239027,True
783,mesh_2x4,mesh,13.15,18,8,20,0.5426274573103449,-0.43333333333333335,0.1522548867258544,0.166675050015006,True
784,sp_sp5,sp,7.62,6,7,10,0.0,0.5833333333333334,0.2532691833208751,0.2293810423807612,True
785,er_n8_p0.42,er,10.17,9,8,31,0.10572112495803236,-0.3714285714285715,0.11984104959699526,0.11814767180028822,True
786,mesh_3x4,mesh,5.59,21,12,34,0.0,-0.2548431343947648,0.09725165087363223,0.18660576208367782,True
787,mesh_2x3,mesh,6.61,15,6,14,0.0,0.0,0.0,0.0,True
788,er_n7_p0.38,er,10.55,18,7,19,0.4634770850278963,0.7299963950884315,0.33333333333306564,0.29865256453078837,True
789,sp_sp5,sp,27.64,16,7,9,0.9999973410027513,0.5441071875825088,0.14881815545240074,0.07621809744777762,True
790,mesh_3x3,mesh,12.91,20,9,24,0.32750567543800496,0.3333333333333333,0.23859649122799478,0.15075141094554198,True
791,mesh_2x5,mesh,60.93,17,10,26,0.8769596864069312,0.0,0.0,0.0,True
792,mesh_3x3,mesh,5.92,20,9,24,0.0,-0.4277926319464985,0.04166666666661958,0.3499271061114871,True
793,er_n7_p0.38,er,15.23,12,6,11,0.6063102426472092,-0.2581988897471611,0.1700219383145738,0.09706324211984331,True
794,mesh_3x2,mesh,3.91,17,6,14,0.0,-0.3333333333333333,0.08333333333314089,0.4330127018912194,True
795,mesh_2x4,mesh,9.55,21,8,20,0.9918108449830919,0.3086066999241839,0.23615493038669122,0.1579174070727441,True
796,sp_sp4,sp,4.6,17,6,6,0.9999246547925815,0.38888888888888895,0.30409894715300084,0.30092949385221646,True
797,mesh_2x4,mesh,4.89,19,8,20,0.0,-0.08333333333333334,0.19556011566075593,0.23152607919260682,True
798,er_n10_p0.45,er,10.05,18,10,39,0.2347869186835833,-0.04761904761904763,0.14545730074114924,0.11174881870900287,True
799,sp_sp6,sp,7.6,9,8,10,0.8514403566214269,0.11764705882352942,0.1806170490202592,0.16876635932888392,True
800,er_n5_p0.3,er,14.34,16,4,7,0.5213104515530735,0.0,0.0,0.0,True
801,sp_sp3,sp,14.46,20,5,5,0.999795093862698,0.5,0.2585858585857073,0.270936884208998,True
802,sp_sp7,sp,12.06,12,9,12,0.9999570390059085,0.6408461287109103,0.2451420029894162,0.22048485895709094,True
803,sp_sp4,sp,4.78,8,6,7,0.0,0.5773502691896257,0.33333333333298953,0.4330127018917727,True
804,sp_sp8,sp,35.25,13,10,13,0.9999930195571833,0.6803892089000998,0.10327102803736436,0.07821870199606379,True
805,er_n6_p0.4,er,8.08,19,6,14,0.5370057195702439,0.7999999999999999,0.3028338853407008,0.2500105031592232,True
806,mesh_2x2,mesh,3.61,23,4,8,0.0,0.0,0.0,0.0,True
807,sp_sp6,sp,3.91,13,8,11,0.9999740007240535,0.3279129178919765,0.3333333333322793,0.372677996248607,True
808,er_n7_p0.34,er,13.27,20,6,9,0.9995398046370854,-0.23570226039551584,0.22825750541612946,0.26647560727565917,True
809,sp_sp5,sp,12.29,16,7,8,0.0,0.5735393346764044,0.28138731952271906,0.2723717296385569,True
810,sp_sp5,sp,37.37,11,7,6,0.998720403110034,0.0,0.0,0.0,True
811,er_n11_p0.41,er,10.78,11,11,40,0.3425999162967456,0.6333333333333333,0.20121448281471613,0.15071106459201056,True
812,mesh_3x3,mesh,4.99,21,9,24,0.0,-0.3415650255319866,0.08888888888878112,0.3499271061114584,True
813,mesh_3x3,mesh,14.33,22,9,24,0.7458614782709677,0.4670993664969138,0.3333333333319674,0.22587697572482374,True
814,er_n5_p0.38,er,31.37,15,5,10,0.9730015898567259,0.0,0.0,0.0,True
815,mesh_3x4,mesh,10.97,19,12,34,0.18412245466335436,-0.05504818825631803,0.14555767399268374,0.20012392824583267,True
816,sp_sp2,sp,18.43,18,4,3,0.9959202100354445,0.0,0.0,0.0,True
817,er_n6_p0.32,er,6.82,15,4,9,0.8640487232690419,0.0,0.0,0.0,True
818,mesh_3x4,mesh,1.52,23,12,34,0.9853782152691712,0.29634711463065444,0.19049999475686985,0.1499315447022131,True
819,sp_sp8,sp,6.87,16,10,12,0.9999986932633279,0.49825321326723915,0.30408602150515907,0.24083572624148394,True
820,sp_sp2,sp,9.2,12,4,4,0.2152832762652001,0.9999999999999999,0.3843085106380025,0.2686170212763893,True
821,mesh_3x2,mesh,7.0,21,6,14,0.9999351246074146,0.21081851067789195,0.33243419230799437,0.4302089674778853,True
822,sp_sp6,sp,8.33,10,8,10,0.714012320880127,0.33394720739540396,0.17240046295991887,0.18274282333189776,True
823,er_n8_p0.37,er,7.23,13,7,21,0.21445460987374693,-0.6668859288553501,0.07356716277996216,0.10129727248036433,True
824,er_n4_p0.37,er,7.9,13,3,3,0.9353891811077332,0.0,0.0,0.0,False
825,mesh_4x3,mesh,48.23,23,12,34,0.7391780876808832,0.0,0.0,0.0,True
826,er_n8_p0.33,er,13.27,10,8,23,0.7487619561807983,0.7714285714285715,0.21754970403651364,0.13701323300023854,True
827,mesh_2x5,mesh,15.4,17,10,26,0.9827906925113664,0.6260614855788014,0.18211272781866839,0.0846316032492383,True
828,er_n7_p0.32,er,12.37,9,7,15,0.34627427664758303,0.8999999999999998,0.2540195576025625,0.19338869499625164,True
829,sp_sp3,sp,7.49,13,5,5,0.986764235731722,0.5,0.30916592985530944,0.396994795388121,True
830,sp_sp10,sp,5.33,15,12,16,0.0,0.6740938478604226,0.3223962217248298,0.23561635530835381,True
831,mesh_3x3,mesh,7.64,21,9,24,0.0,-0.4277926319464985,0.04166666666661295,0.34992710611143146,True
832,er_n4_p0.36,er,10.62,5,3,2,0.05857717656883205,0.0,0.0,0.0,False
833,mesh_2x4,mesh,10.2,17,8,20,0.6105205996550069,0.8355727485873496,0.2627559260684211,0.17073988070175908,True
834,mesh_2x2,mesh,10.88,23,4,8,0.7527954091154376,0.0,0.0,0.0,True
835,mesh_2x2,mesh,14.02,19,4,8,0.1124621254665058,0.0,0.0,0.0,True
836,mesh_2x4,mesh,4.69,15,8,20,0.9969645425589325,0.6789347398332045,0.32157053576080236,0.21051265268333036,True
837,mesh_2x4,mesh,14.44,24,8,20,0.8812227990928757,0.8911327886790069,0.2832872811517375,0.12755853811773304,True
838,sp_sp5,sp,4.34,17,7,10,0.9840274937907152,0.7071067811865475,0.3333333333327934,0.39999999999935204,True
839,sp_sp2,sp,5.65,13,4,3,0.9999939853334017,0.0,0.0,0.0,True
840,er_n7_p0.35,er,13.07,11,7,16,0.9958029961074693,-0.7299963950884315,0.07038273639173051,0.16512610633489097,True
841,er_n7_p0.35,er,5.79,18,6,10,0.9999998859789098,0.632455532033676,0.25570776255688643,0.30525699013851515,True
842,er_n10_p0.35,er,4.15,8,10,32,0.44505923172731104,0.05421686746987951,0.15246859736454135,0.13197233045937878,True
843,er_n8_p0.43,er,7.86,16,8,31,0.9030480077763595,0.7142857142857143,0.2206969983972055,0.1698399638425397,True
844,sp_sp6,sp,33.76,20,8,9,0.9999999887724269,0.101418510567422,0.09527777777775832,0.07492279977365791,True
845,sp_sp10,sp,22.99,8,12,16,0.37058981327483637,0.2835602723631751,0.15239443452308263,0.12251661306844894,True
846,sp_sp7,sp,15.75,11,9,11,0.999059468754256,0.0,0.1712147239915169,0.1957190468274583,True
847,mesh_3x3,mesh,10.65,22,9,24,0.9683418105515249,0.5800729211379677,0.13964548387807293,0.13985924525280027,True
848,mesh_3x2,mesh,12.62,16,6,14,0.0,0.2721655269759087,0.19935129740508276,0.2512875161150032,True
849,mesh_2x5,mesh,15.13,19,10,26,0.9983336337928268,0.06137857701752955,0.1508916526185985,0.17973164191581958,True
850,er_n4_p0.38,er,15.08,14,4,6,0.9985159962023771,0.0,0.0,0.0,True
851,er_n5_p0.44,er,8.81,14,5,13,0.18881057085660985,-0.8660254037844387,0.18425221864930286,0.08286460571866447,True
852,sp_sp4,sp,8.31,18,6,7,0.9167610122652228,0.2581988897471611,0.1467505241089754,0.07534602569612146,True
853,er_n8_p0.31,er,10.87,12,6,13,0.6556079411011514,0.8333333333333335,0.1783846770081495,0.16958942840841762,True
854,sp_sp6,sp,10.55,15,8,9,0.9999908334526517,0.41778637429367477,0.2777777777775687,0.2771913404737765,True
855,mesh_2x2,mesh,11.9,24,4,8,0.4151637027609393,0.0,0.0,0.0,True
856,sp_sp5,sp,9.65,12,7,7,0.9998145044767683,-0.22941573387056177,0.23065405831349653,0.25158778519874503,True
857,sp_sp9,sp,20.54,9,11,16,0.42148193279075863,0.836827408755723,0.2144229775034472,0.13044076608417718,True
858,sp_sp5,sp,4.46,5,7,10,0.0,0.36273812505500586,0.2499999999995499,0.39999999999927977,True
859,er_n4_p0.31,er,13.72,8,4,7,0.9129557870286895,0.0,0.0,0.0,True
860,sp_sp5,sp,37.58,18,7,7,0.9999994903700908,0.0,0.0,0.0,True
861,sp_sp5,sp,4.65,5,7,9,0.0,0.34412360080584264,0.2545506257108563,0.2765777316508086,True
862,sp_sp5,sp,11.33,7,7,10,0.8714204823258247,0.9746794344808963,0.1802999318335947,0.16933404440060665,True
863,mesh_4x3,mesh,18.92,25,12,34,0.9804097362021927,0.8136214094895721,0.11115999796509231,0.047267757807497854,True
864,er_n5_p0.42,er,36.39,15,4,4,0.999872032894504,0.0,0.0,0.0,True
865,er_n7_p0.34,er,6.81,16,7,18,0.9349019743283427,0.20519567041703085,0.2007212734457691,0.1668066231407633,True
866,er_n9_p0.35,er,10.35,17,9,28,0.999684763713776,0.5714285714285715,0.10471245379288857,0.30087617232779346,True
867,mesh_3x3,mesh,15.91,22,9,24,0.9745762567140482,0.31810450514017585,0.10972125681123035,0.0554358838887158,True
868,sp_sp10,sp,7.6,13,12,15,0.9876926687968205,0.29258870439731893,0.2396364542960067,0.2001175133864342,True
869,sp_sp5,sp,14.3,14,7,9,0.9999955872528857,0.8720815992723809,0.2846326756882936,0.16402525605262586,True
870,er_n5_p0.42,er,10.76,13,4,6,0.998121950077968,0.0,0.0,0.0,True
871,sp_sp5,sp,10.35,7,7,9,0.2962202443198161,0.6668859288553501,0.20493962845178412,0.1866037009458686,True
872,mesh_2x4,mesh,4.77,24,8,20,0.0,-0.4242640687119286,0.06103286384968785,0.37267799624949227,True
873,sp_sp4,sp,4.08,15,6,5,0.9999805370696063,0.5773502691896257,0.3333333333326871,0.43301270189137986,True
874,mesh_2x3,mesh,35.33,15,6,14,0.9304641488066288,0.0,0.0,0.0,True
875,sp_sp9,sp,10.08,19,11,14,0.9253848989585368,0.7088670696489588,0.12599107746387747,0.10010783458048829,True
876,mesh_2x5,mesh,17.29,23,10,26,0.9995220587748193,0.6383372009823073,0.28403722410376164,0.17053126818175204,True
877,sp_sp7,sp,31.42,9,9,12,0.9998923813764551,0.4236592728681617,0.048341714559379495,0.028993002565778896,True
878,er_n10_p0.35,er,7.66,16,10,35,0.3093449075850413,0.38095238095238104,0.13510228970723479,0.12976823135388862,True
879,sp_sp3,sp,14.88,12,5,4,0.9999751780003774,0.0,0.0,0.0,True
880,er_n4_p0.41,er,20.68,5,4,5,0.8883498858153854,0.0,0.0,0.0,True
881,er_n7_p0.33,er,14.39,12,6,11,0.9997226390196161,0.0,0.17122132253705927,0.10080255205989856,True
882,mesh_2x4,mesh,13.43,15,8,20,0.943223124592592,0.8140915784106943,0.1921673206669047,0.11912466279394701,True
883,er_n9_p0.34,er,7.29,17,8,21,0.6378692972126011,-0.39279220242478635,0.03921568627447048,0.37267799624959125,True
884,er_n4_p0.34,er,5.72,15,4,7,0.5337740800633741,0.9999999999999999,0.4999999999992474,0.4999999999992474,True
885,er_n4_p0.37,er,17.48,16,4,6,0.73813675862034,0.0,0.0,0.0,True
886,er_n4_p0.32,er,13.32,20,3,3,0.8960009965515129,0.0,0.0,0.0,False
887,mesh_2x2,mesh,6.86,19,4,8,0.0,0.0,0.0,0.0,True
888,sp_sp7,sp,19.45,5,9,13,0.506310332941486,0.9128709291752769,0.18816561307587873,0.09248494562672344,True
889,er_n7_p0.32,er,10.63,8,5,9,0.9548187549777021,-0.5,0.09529320987647516,0.29346307699685537,True
890,mesh_3x3,mesh,9.14,16,9,24,0.9937428627320887,0.31810450514017585,0.15468206583546693,0.12008959156635506,True
891,sp_sp3,sp,9.2,13,5,5,0.456570401262851,0.0,0.0,0.0,True
892,er_n7_p0.42,er,10.34,9,5,9,0.9868508925044168,0.0,0.0,0.0,True
893,mesh_2x5,mesh,7.61,22,10,26,0.0,-0.5916079783099616,0.03997923156796523,0.33071891388264885,True
894,er_n4_p0.31,er,12.13,16,3,3,0.916903977762651,0.0,0.0,0.0,False
895,er_n5_p0.45,er,4.23,13,5,10,0.995026279355078,-0.8660254037844387,0.0,0.47140452079031514,True
896,sp_sp2,sp,7.45,5,4,4,0.08603322805765101,0.0,0.0,0.0,True
897,sp_sp4,sp,11.37,6,6,8,0.24903884172084265,0.7745966692414834,0.17584136293807917,0.13804887563463358,True
898,er_n9_p0.44,er,11.12,5,9,27,0.2794475112019585,0.21428571428571433,0.08625523424585273,0.1010752978171009,True
899,er_n8_p0.44,er,10.39,16,8,23,0.4909877648193774,0.23190841426097936,0.16275920393178575,0.1689558235179094,True
900,sp_sp4,sp,6.66,6,6,7,0.6333749136858184,-0.2721655269759087,0.3333333333327911,0.43301270189149577,True
901,sp_sp4,sp,24.93,15,6,6,0.9095113890717583,0.0,0.0,0.0,True
902,mesh_3x3,mesh,14.9,16,9,24,0.9979439613278849,0.24325638628366394,0.16313324142275462,0.14352731098016355,True
903,er_n10_p0.36,er,7.07,7,10,35,0.06695673301298838,0.2142857142857143,0.15375431588691685,0.09925269843317311,True
904,er_n9_p0.32,er,9.46,8,8,13,0.7924836262093081,-0.43482827673933633,0.1223144932613774,0.17275343459627143,True
905,sp_sp10,sp,5.3,7,12,16,0.9147043983245056,0.6079055436800646,0.12221519681878507,0.07198637528127991,True
906,er_n10_p0.4,er,12.27,19,10,31,0.2537220457430278,0.6347419188140273,0.29063610921949173,0.16948835938343992,True
907,sp_sp4,sp,18.79,5,6,8,0.8196672583270606,0.8164965809277261,0.2749326145551679,0.12255076468643791,True
908,er_n9_p0.4,er,14.26,16,9,30,0.5815923040911315,-0.11952286093343936,0.04807916564012465,0.1653201463431807,True
909,sp_sp8,sp,19.97,19,10,14,0.9998051503004656,-0.21520711550527918,0.21838122054879985,0.1616825637138658,True
910,mesh_2x2,mesh,6.57,24,4,8,0.0,0.0,0.0,0.0,True
911,sp_sp6,sp,22.75,17,8,8,0.9999999991252664,0.80075721739621,0.21379787586119062,0.08873680608788746,True
912,sp_sp4,sp,6.18,13,6,8,0.0,0.2581988897471611,0.24999999999962827,0.4330127018915754,True
913,sp_sp5,sp,67.39,9,7,6,0.9999999756265207,0.0,0.0,0.0,True
914,er_n5_p0.38,er,11.28,12,3,3,0.9851791910248858,0.0,0.0,0.0,False
915,sp_sp4,sp,30.64,6,6,7,0.6411066198685107,0.0,0.0,0.0,True
916,sp_sp3,sp,26.11,13,5,4,0.9426989474603874,0.0,0.0,0.0,True
917,er_n6_p0.44,er,19.28,6,6,13,0.9491770122565001,0.888888888888889,0.19731507342994545,0.1899003628366447,True
918,er_n8_p0.31,er,9.24,8,8,25,0.7042174540221922,0.14285714285714288,0.1349082580297248,0.16247566872963565,True
919,sp_sp6,sp,14.78,7,8,11,0.6243864442694571,0.5882352941176471,0.15695978130960747,0.12617944871185013,True
920,sp_sp6,sp,20.87,20,8,8,0.9998726497156614,-0.2348341091569311,0.17178372352280732,0.12161804204131454,True
921,sp_sp7,sp,10.32,5,9,11,0.9963272751922098,0.1797866299901979,0.2649759776194926,0.23419932129854795,True
922,er_n8_p0.39,er,13.12,13,7,11,0.9999205538758988,0.31622776601683794,0.22759241936033994,0.17166775803427206,True
923,sp_sp3,sp,15.23,15,5,6,0.21406493956858846,0.8660254037844387,0.1863863863863082,0.12167332901493143,True
924,er_n7_p0.45,er,15.1,13,7,22,0.6094454333091605,0.9746794344808963,0.23139520481750078,0.16641082096112847,True
925,mesh_2x5,mesh,24.47,16,10,26,0.8919294931415784,0.12757297666876868,0.11625706703586192,0.07909655902776129,True
926,er_n8_p0.3,er,14.83,5,7,16,0.6775458165601874,-0.05129891760425771,0.2206614783399308,0.11111606934503063,True
927,sp_sp8,sp,3.25,16,10,13,0.9891716602977513,0.5590169943749475,0.13977742020718187,0.17474907979108384,True
928,er_n4_p0.31,er,14.25,6,3,3,0.34038600347725967,0.0,0.0,0.0,False
929,sp_sp6,sp,7.51,5,8,12,0.24961667820713873,0.43288403966923583,0.22389010189216532,0.1966860601183043,True
930,er_n6_p0.43,er,14.88,7,4,6,0.7549396069712053,0.0,0.0,0.0,True
931,mesh_2x2,mesh,7.05,16,4,8,0.0,0.0,0.0,0.0,True
932,sp_sp6,sp,6.02,15,8,9,0.0,0.8355727485873495,0.33333333333300447,0.3667048190031106,True
933,sp_sp5,sp,26.71,8,7,10,0.0812318366337964,0.5590169943749475,0.015101592531572632,0.05304777594726967,True
934,sp_sp2,sp,18.15,14,4,3,0.9985530750262233,0.0,0.0,0.0,True
935,er_n6_p0.3,er,14.36,11,5,9,0.33901323099997127,0.0,0.0,0.0,True
936,sp_sp4,sp,12.8,16,6,8,0.025103223242591254,0.9428090415820634,0.2899283607246956,0.19053803387434545,True
937,sp_sp2,sp,4.11,17,4,4,0.5965945745961465,0.9999999999999999,0.39415322580614087,0.28830645161267593,True
938,mesh_2x4,mesh,4.93,18,8,20,0.0,0.12247448713915891,0.07903195059553635,0.343965015043091,True
939,mesh_2x2,mesh,9.64,25,4,8,0.05603123379754724,0.0,0.0,0.0,True
940,sp_sp9,sp,32.79,16,11,14,0.9999999990007218,0.7364596943186588,0.12972972972970345,0.09946243340345848,True
941,mesh_3x4,mesh,30.78,20,12,34,0.5638108755692489,0.8948440627337869,0.13087077704338532,0.0660118359463402,True
942,mesh_2x2,mesh,5.39,20,4,8,0.0,0.0,0.0,0.0,True
943,mesh_3x3,mesh,12.69,18,9,24,0.8341943354091119,0.3857583749052298,0.33333333333270443,0.2258797344721281,True
944,sp_sp3,sp,16.04,9,5,6,0.0,0.0,0.0,0.0,True
945,sp_sp5,sp,28.76,13,7,7,0.9990916720650994,-0.36273812505500586,0.06556350079450916,0.04957829116243839,True
946,er_n4_p0.35,er,14.73,18,3,3,0.998329200550887,0.0,0.0,0.0,False
947,er_n7_p0.36,er,12.67,9,6,12,0.974909303666251,-0.7378647873726218,0.09639746634992126,0.16968313007910296,True
948,sp_sp2,sp,5.95,8,4,4,0.0,0.0,0.0,0.0,True
949,sp_sp5,sp,7.6,13,7,9,0.0,0.4472135954999579,0.22375319554556258,0.2975376001559318,True
950,mesh_2x4,mesh,11.12,16,8,20,0.0,0.5590169943749475,0.23309859154920995,0.1702549226039385,True
951,er_n9_p0.39,er,6.74,7,9,29,0.35152240580736027,0.6741998624632421,0.2589684438775111,0.235469773703397,True
952,er_n4_p0.42,er,11.84,18,4,7,0.9403802617362675,-0.9999999999999999,0.1817781690139688,0.13644366197174415,True
953,mesh_3x3,mesh,3.8,24,9,24,0.0,-0.4277926319464985,0.04166666666657028,0.3499271061110731,True
954,er_n6_p0.32,er,13.89,7,3,4,0.9262886180718487,0.0,0.0,0.0,False
955,er_n7_p0.41,er,25.26,19,7,21,0.14966308532657963,0.35355339059327373,0.22110941098277226,0.0990958408679651,True
956,mesh_2x5,mesh,9.98,19,10,26,0.1946481965732002,0.129669162911924,0.15366502213858324,0.21663965271061988,True
957,er_n8_p0.4,er,15.21,10,7,21,0.29158403250733334,-0.39999999999999997,0.106468833580179,0.12571078159216995,True
958,er_n9_p0.32,er,9.06,20,8,22,0.9989697925085308,-0.7775419143502353,0.05362824200154789,0.23843437876646165,True
959,sp_sp8,sp,11.25,5,10,13,0.03633790771235776,-0.22891566265060237,0.1515772014823131,0.146595660460608,True
960,sp_sp5,sp,8.01,11,7,9,0.5808285611224345,-0.5441071875825088,0.08333333333323846,0.39999999999954455,True
961,mesh_2x3,mesh,4.48,21,6,14,0.0,0.2721655269759087,0.0927611616817486,0.41152814591667464,True
962,sp_sp5,sp,14.38,7,7,7,0.9918303669250566,0.40555355282690636,0.2701450073420103,0.24048647385082575,True
963,mesh_2x4,mesh,58.76,19,8,20,0.9913112850411068,0.0,0.0,0.0,True
964,mesh_2x4,mesh,4.8,24,8,20,0.0,-0.018257418583505537,0.1472068546210511,0.2584254844794478,True
965,er_n12_p0.44,er,11.02,16,12,54,0.22728194749909536,0.22424242424242422,0.09999534347578175,0.05979472510784742,True
966,sp_sp8,sp,12.07,9,10,15,0.10376122640443924,0.5135525910130956,0.2975047984643586,0.18869423950854514,True
967,mesh_2x2,mesh,3.64,23,4,8,0.0,0.0,0.0,0.0,True
968,mesh_3x2,mesh,4.51,17,6,14,0.0,0.2721655269759087,0.142857142857034,0.3111222463181434,True
969,sp_sp2,sp,7.54,8,4,5,0.0,0.9999999999999999,0.2974290780140074,0.09485815602831235,True
970,er_n8_p0.41,er,12.91,11,8,22,0.8624212908465254,0.1543033499620919,0.1756673998360335,0.212033077867469,True
971,er_n4_p0.42,er,10.28,7,4,5,0.8424100418390514,0.0,0.0,0.0,True
972,sp_sp7,sp,7.18,14,9,10,0.0,-0.40824829046386296,0.11666666666652807,0.3499271061114668,True
973,er_n4_p0.43,er,32.4,10,4,7,0.9893404897160802,0.0,0.0,0.0,True
974,mesh_2x4,mesh,5.75,15,8,20,0.0,-0.11547005383792515,0.11146785730700493,0.29763191468488476,True
975,mesh_2x4,mesh,2.38,19,8,20,0.8618550143534693,0.8574929257125441,0.33333333333256004,0.23573264612568146,True
976,sp_sp6,sp,13.06,15,8,11,0.6109692916120545,0.8853648783083367,0.2470379746834427,0.18393351235912062,True
977,mesh_3x4,mesh,31.05,24,12,34,0.9994532824605996,0.17179207335915767,0.13632898046502626,0.09830121478499611,True
